instance_id,seed,best_objective,runtime,algorithm_name,deadline,encoding_type,param_max_evaluations,param_seed,param_population_size,param_crossover_rate,param_mutation_rate,param_time_limit,param_selection_strategy,param_crossover_strategy,param_mutation_strategy,param_initialization_strategy,param_tournament_size,param_use_repair,param_elitism,param_local_search_strategy,param_local_search_interval,param_use_delay_factors,param_delay_mutation_rate,param_max_iterations,param_F,param_CR,param_use_adaptive_F,param_use_adaptive_CR,param_use_local_search,param_local_search_top,param_F_min,param_F_max,param_CR_min,param_CR_max,param_elite_size,param_path_strategy,param_local_search_eval_limit,param_tabu_tenure,param_neighborhood_size,param_aspiration_criterion,param_tabu_strategy,param_neighborhood_type,param_min_factor,param_max_factor,param_noimprove_threshold,param_w,param_c1,param_c2,param_restart_strategy,param_restart_threshold,param_f_min,param_f_max,param_A0,param_r0,param_alpha,param_gamma,param_hm_size,param_hmcr,param_par,param_par_min,param_par_max,param_parameter_strategy,param_initial_temperature,param_cooling_rate,param_iterations_per_temperature,param_neighborhood_strategy
J30_1.RCP,0,70.51315789473684,0.8643767833709717,GA_roulette_pmx_insertion_random_repair_elitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,insertion,random,3.0,True,True,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,74.14473684210527,0.8714942932128906,GA_roulette_pmx_insertion_random_repair_elitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,insertion,random,3.0,True,True,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,70.51315789473684,0.8681430816650391,GA_roulette_pmx_insertion_random_repair_noElitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,insertion,random,3.0,True,False,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,74.14473684210527,0.8667497634887695,GA_roulette_pmx_insertion_random_repair_noElitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,insertion,random,3.0,True,False,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,70.51315789473684,0.5834369659423828,GA_roulette_pmx_insertion_random_noRepair_elitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,insertion,random,3.0,False,True,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,74.14473684210527,0.6135480403900146,GA_roulette_pmx_insertion_random_noRepair_elitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,insertion,random,3.0,False,True,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,70.51315789473684,0.5950829982757568,GA_roulette_pmx_insertion_random_noRepair_noElitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,insertion,random,3.0,False,False,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,74.14473684210527,0.5901219844818115,GA_roulette_pmx_insertion_random_noRepair_noElitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,insertion,random,3.0,False,False,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,73.25,0.8734428882598877,GA_roulette_pmx_insertion_forward_repair_elitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,insertion,forward,3.0,True,True,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.09210526315789,0.8794338703155518,GA_roulette_pmx_insertion_forward_repair_elitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,insertion,forward,3.0,True,True,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,73.25,0.8698141574859619,GA_roulette_pmx_insertion_forward_repair_noElitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,insertion,forward,3.0,True,False,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.09210526315789,0.8718438148498535,GA_roulette_pmx_insertion_forward_repair_noElitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,insertion,forward,3.0,True,False,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,73.25,0.5845909118652344,GA_roulette_pmx_insertion_forward_noRepair_elitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,insertion,forward,3.0,False,True,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.09210526315789,0.5888690948486328,GA_roulette_pmx_insertion_forward_noRepair_elitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,insertion,forward,3.0,False,True,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,73.25,0.5801572799682617,GA_roulette_pmx_insertion_forward_noRepair_noElitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,insertion,forward,3.0,False,False,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.09210526315789,0.5864298343658447,GA_roulette_pmx_insertion_forward_noRepair_noElitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,insertion,forward,3.0,False,False,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,80.09210526315789,0.856065034866333,GA_roulette_pmx_inversion_random_repair_elitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,inversion,random,3.0,True,True,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,75.98684210526316,0.8545949459075928,GA_roulette_pmx_inversion_random_repair_elitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,inversion,random,3.0,True,True,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,80.09210526315789,0.8576929569244385,GA_roulette_pmx_inversion_random_repair_noElitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,inversion,random,3.0,True,False,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,75.98684210526316,0.8560647964477539,GA_roulette_pmx_inversion_random_repair_noElitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,inversion,random,3.0,True,False,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,80.09210526315789,0.587853193283081,GA_roulette_pmx_inversion_random_noRepair_elitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,inversion,random,3.0,False,True,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,75.98684210526316,0.592231035232544,GA_roulette_pmx_inversion_random_noRepair_elitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,inversion,random,3.0,False,True,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,80.09210526315789,0.5862212181091309,GA_roulette_pmx_inversion_random_noRepair_noElitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,inversion,random,3.0,False,False,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,75.98684210526316,0.5918548107147217,GA_roulette_pmx_inversion_random_noRepair_noElitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,inversion,random,3.0,False,False,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,76.72368421052632,0.8788011074066162,GA_roulette_pmx_inversion_forward_repair_elitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,inversion,forward,3.0,True,True,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.61842105263158,0.8637421131134033,GA_roulette_pmx_inversion_forward_repair_elitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,inversion,forward,3.0,True,True,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,76.72368421052632,0.8721308708190918,GA_roulette_pmx_inversion_forward_repair_noElitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,inversion,forward,3.0,True,False,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.61842105263158,0.8741538524627686,GA_roulette_pmx_inversion_forward_repair_noElitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,inversion,forward,3.0,True,False,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,76.72368421052632,0.5879659652709961,GA_roulette_pmx_inversion_forward_noRepair_elitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,inversion,forward,3.0,False,True,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.61842105263158,0.58713698387146,GA_roulette_pmx_inversion_forward_noRepair_elitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,inversion,forward,3.0,False,True,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,76.72368421052632,0.5843088626861572,GA_roulette_pmx_inversion_forward_noRepair_noElitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,inversion,forward,3.0,False,False,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.61842105263158,0.5861730575561523,GA_roulette_pmx_inversion_forward_noRepair_noElitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,inversion,forward,3.0,False,False,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,81.72368421052632,0.8551301956176758,GA_roulette_pmx_scramble_random_repair_elitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,scramble,random,3.0,True,True,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,78.09210526315789,0.8601140975952148,GA_roulette_pmx_scramble_random_repair_elitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,scramble,random,3.0,True,True,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,81.72368421052632,0.854856014251709,GA_roulette_pmx_scramble_random_repair_noElitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,scramble,random,3.0,True,False,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,78.09210526315789,0.8549950122833252,GA_roulette_pmx_scramble_random_repair_noElitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,scramble,random,3.0,True,False,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,81.72368421052632,0.5842769145965576,GA_roulette_pmx_scramble_random_noRepair_elitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,scramble,random,3.0,False,True,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,78.09210526315789,0.5888512134552002,GA_roulette_pmx_scramble_random_noRepair_elitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,scramble,random,3.0,False,True,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,81.72368421052632,0.5858118534088135,GA_roulette_pmx_scramble_random_noRepair_noElitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,scramble,random,3.0,False,False,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,78.09210526315789,0.5944509506225586,GA_roulette_pmx_scramble_random_noRepair_noElitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,scramble,random,3.0,False,False,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,76.72368421052632,0.8647811412811279,GA_roulette_pmx_scramble_forward_repair_elitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,scramble,forward,3.0,True,True,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.9342105263158,0.8649520874023438,GA_roulette_pmx_scramble_forward_repair_elitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,scramble,forward,3.0,True,True,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,76.72368421052632,0.8644869327545166,GA_roulette_pmx_scramble_forward_repair_noElitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,scramble,forward,3.0,True,False,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.9342105263158,0.8647370338439941,GA_roulette_pmx_scramble_forward_repair_noElitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,scramble,forward,3.0,True,False,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,76.72368421052632,0.587744951248169,GA_roulette_pmx_scramble_forward_noRepair_elitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,scramble,forward,3.0,False,True,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.9342105263158,0.5877020359039307,GA_roulette_pmx_scramble_forward_noRepair_elitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,scramble,forward,3.0,False,True,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,76.72368421052632,0.5836737155914307,GA_roulette_pmx_scramble_forward_noRepair_noElitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,scramble,forward,3.0,False,False,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.9342105263158,0.5888020992279053,GA_roulette_pmx_scramble_forward_noRepair_noElitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,pmx,scramble,forward,3.0,False,False,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,73.67105263157896,0.8686480522155762,GA_roulette_order_swap_random_repair_elitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,swap,random,3.0,True,True,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,81.9342105263158,0.8744080066680908,GA_roulette_order_swap_random_repair_elitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,swap,random,3.0,True,True,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,73.67105263157896,0.8671400547027588,GA_roulette_order_swap_random_repair_noElitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,swap,random,3.0,True,False,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,81.9342105263158,0.8690531253814697,GA_roulette_order_swap_random_repair_noElitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,swap,random,3.0,True,False,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,73.67105263157896,0.5849037170410156,GA_roulette_order_swap_random_noRepair_elitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,swap,random,3.0,False,True,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,81.9342105263158,0.6165742874145508,GA_roulette_order_swap_random_noRepair_elitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,swap,random,3.0,False,True,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,73.67105263157896,0.7896456718444824,GA_roulette_order_swap_random_noRepair_noElitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,swap,random,3.0,False,False,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,81.9342105263158,0.5870230197906494,GA_roulette_order_swap_random_noRepair_noElitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,swap,random,3.0,False,False,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,76.67105263157895,0.8829188346862793,GA_roulette_order_swap_forward_repair_elitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,swap,forward,3.0,True,True,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,86.67105263157895,0.8770689964294434,GA_roulette_order_swap_forward_repair_elitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,swap,forward,3.0,True,True,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,76.67105263157895,0.881519079208374,GA_roulette_order_swap_forward_repair_noElitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,swap,forward,3.0,True,False,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,86.67105263157895,0.9199798107147217,GA_roulette_order_swap_forward_repair_noElitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,swap,forward,3.0,True,False,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,76.67105263157895,0.593174934387207,GA_roulette_order_swap_forward_noRepair_elitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,swap,forward,3.0,False,True,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,86.67105263157895,0.5899801254272461,GA_roulette_order_swap_forward_noRepair_elitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,swap,forward,3.0,False,True,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,76.67105263157895,0.5886929035186768,GA_roulette_order_swap_forward_noRepair_noElitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,swap,forward,3.0,False,False,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,86.67105263157895,0.5925929546356201,GA_roulette_order_swap_forward_noRepair_noElitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,swap,forward,3.0,False,False,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,79.5657894736842,0.8796441555023193,GA_roulette_order_insertion_random_repair_elitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,insertion,random,3.0,True,True,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,80.09210526315789,0.8835959434509277,GA_roulette_order_insertion_random_repair_elitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,insertion,random,3.0,True,True,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,79.5657894736842,0.8698930740356445,GA_roulette_order_insertion_random_repair_noElitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,insertion,random,3.0,True,False,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,80.09210526315789,0.873117208480835,GA_roulette_order_insertion_random_repair_noElitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,insertion,random,3.0,True,False,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,79.5657894736842,0.5863749980926514,GA_roulette_order_insertion_random_noRepair_elitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,insertion,random,3.0,False,True,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,80.09210526315789,0.5858330726623535,GA_roulette_order_insertion_random_noRepair_elitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,insertion,random,3.0,False,True,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,79.5657894736842,0.5899019241333008,GA_roulette_order_insertion_random_noRepair_noElitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,insertion,random,3.0,False,False,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,80.09210526315789,0.5873761177062988,GA_roulette_order_insertion_random_noRepair_noElitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,insertion,random,3.0,False,False,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,82.9342105263158,0.878903865814209,GA_roulette_order_insertion_forward_repair_elitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,insertion,forward,3.0,True,True,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,85.19736842105263,0.8766219615936279,GA_roulette_order_insertion_forward_repair_elitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,insertion,forward,3.0,True,True,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,82.9342105263158,0.8878200054168701,GA_roulette_order_insertion_forward_repair_noElitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,insertion,forward,3.0,True,False,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,85.19736842105263,0.8913118839263916,GA_roulette_order_insertion_forward_repair_noElitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,insertion,forward,3.0,True,False,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,82.9342105263158,0.6001958847045898,GA_roulette_order_insertion_forward_noRepair_elitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,insertion,forward,3.0,False,True,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,85.19736842105263,0.5970170497894287,GA_roulette_order_insertion_forward_noRepair_elitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,insertion,forward,3.0,False,True,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,82.9342105263158,0.6021139621734619,GA_roulette_order_insertion_forward_noRepair_noElitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,insertion,forward,3.0,False,False,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,85.19736842105263,0.5936529636383057,GA_roulette_order_insertion_forward_noRepair_noElitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,insertion,forward,3.0,False,False,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,73.67105263157896,0.8681626319885254,GA_roulette_order_inversion_random_repair_elitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,inversion,random,3.0,True,True,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,81.9342105263158,0.8826141357421875,GA_roulette_order_inversion_random_repair_elitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,inversion,random,3.0,True,True,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,73.67105263157896,0.8779823780059814,GA_roulette_order_inversion_random_repair_noElitism_none,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,inversion,random,3.0,True,False,none,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,81.9342105263158,0.952949047088623,GA_roulette_order_inversion_random_repair_noElitism_swap,38,activity_list,1000,0,50.0,0.9,0.1,60.0,roulette,order,inversion,random,3.0,True,False,swap,5.0,True,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
