instance_id,seed,best_objective,runtime,algorithm_name,deadline,param_max_evaluations,param_seed,param_population_size,param_time_limit,param_w,param_c1,param_c2,param_local_search_strategy,param_restart_strategy,param_restart_threshold,param_sa_initial_temp,param_sa_final_temp,param_sa_cooling_rate,param_f_min,param_f_max,param_A0,param_r0,param_alpha,param_gamma,param_local_search_interval,param_hm_size,param_hmcr,param_par,param_bw,param_par_min,param_par_max,param_bw_min,param_bw_max,param_parameter_strategy,param_initialization_strategy
J60_3.RCP,0,92.46870126977055,0.5866901874542236,BA_tlim,67,1000,0,50.0,60.0,,,,tlim,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
J60_3.RCP,1,107.3343729115616,0.5783669948577881,BA_tlim,67,1000,1,50.0,60.0,,,,tlim,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
J60_3.RCP,0,121.78213410559144,0.7569520473480225,HS_fixed_random,67,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
J60_3.RCP,1,108.73735798618846,0.7535240650177002,HS_fixed_random,67,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
J60_3.RCP,0,99.99108932947205,0.7471661567687988,HS_fixed_forward,67,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,forward
J60_3.RCP,1,98.79705947872577,0.7453231811523438,HS_fixed_forward,67,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,forward
J60_3.RCP,0,108.94631321006906,0.7839508056640625,HS_adaptive_random,67,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,random
J60_3.RCP,1,118.34929828469593,0.8354160785675049,HS_adaptive_random,67,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,random
J60_3.RCP,0,107.66273112051682,0.7857627868652344,HS_adaptive_forward,67,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,forward
J60_3.RCP,1,98.73735798618846,0.7807719707489014,HS_adaptive_forward,67,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,forward
J90_1.RCP,0,134.0432167520606,1.264240026473999,PSO_none_none,67,1000,0,50.0,60.0,0.729,1.49445,1.49445,none,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_1.RCP,1,126.43127645355314,1.2753269672393799,PSO_none_none,67,1000,1,50.0,60.0,0.729,1.49445,1.49445,none,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_1.RCP,0,134.0432167520606,1.2698140144348145,PSO_none_adaptive,67,1000,0,50.0,60.0,0.729,1.49445,1.49445,none,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_1.RCP,1,126.43127645355314,1.2728171348571777,PSO_none_adaptive,67,1000,1,50.0,60.0,0.729,1.49445,1.49445,none,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_1.RCP,0,134.0432167520606,1.2663540840148926,PSO_shift_none,67,1000,0,50.0,60.0,0.729,1.49445,1.49445,shift,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_1.RCP,1,126.43127645355314,1.2688610553741455,PSO_shift_none,67,1000,1,50.0,60.0,0.729,1.49445,1.49445,shift,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_1.RCP,0,134.0432167520606,1.2712838649749756,PSO_shift_adaptive,67,1000,0,50.0,60.0,0.729,1.49445,1.49445,shift,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_1.RCP,1,126.43127645355314,1.2739500999450684,PSO_shift_adaptive,67,1000,1,50.0,60.0,0.729,1.49445,1.49445,shift,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_1.RCP,0,143.8939630207173,1.0476899147033691,BA_none,67,1000,0,50.0,60.0,,,,none,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
J90_1.RCP,1,146.1924704834039,1.1061608791351318,BA_none,67,1000,1,50.0,60.0,,,,none,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
J90_1.RCP,0,125.65515705056806,0.8499851226806641,BA_tlim,67,1000,0,50.0,60.0,,,,tlim,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
J90_1.RCP,1,120.81933615504566,0.8541550636291504,BA_tlim,67,1000,1,50.0,60.0,,,,tlim,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
J90_1.RCP,0,155.23724660280683,1.1086220741271973,HS_fixed_random,67,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
J90_1.RCP,1,159.65515705056805,1.10335111618042,HS_fixed_random,67,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
J90_1.RCP,0,147.08799287146357,1.0972349643707275,HS_fixed_forward,67,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,forward
J90_1.RCP,1,137.02829137892624,1.1137809753417969,HS_fixed_forward,67,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,forward
J90_1.RCP,0,159.59545555803075,1.1545770168304443,HS_adaptive_random,67,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,random
J90_1.RCP,1,162.64023167743372,1.1503210067749023,HS_adaptive_random,67,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,random
J90_1.RCP,0,143.3566495878815,1.1465468406677246,HS_adaptive_forward,67,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,forward
J90_1.RCP,1,148.25217197594117,1.1500606536865234,HS_adaptive_forward,67,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,forward
J90_2.RCP,0,103.8024276859504,1.2666223049163818,PSO_none_none,88,1000,0,50.0,60.0,0.729,1.49445,1.49445,none,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_2.RCP,1,85.66606404958678,1.318161964416504,PSO_none_none,88,1000,1,50.0,60.0,0.729,1.49445,1.49445,none,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_2.RCP,0,103.8024276859504,1.2670040130615234,PSO_none_adaptive,88,1000,0,50.0,60.0,0.729,1.49445,1.49445,none,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_2.RCP,1,85.66606404958678,1.2760651111602783,PSO_none_adaptive,88,1000,1,50.0,60.0,0.729,1.49445,1.49445,none,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_2.RCP,0,103.8024276859504,1.2684438228607178,PSO_shift_none,88,1000,0,50.0,60.0,0.729,1.49445,1.49445,shift,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_2.RCP,1,85.66606404958678,1.2637958526611328,PSO_shift_none,88,1000,1,50.0,60.0,0.729,1.49445,1.49445,shift,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_2.RCP,0,103.8024276859504,1.2663981914520264,PSO_shift_adaptive,88,1000,0,50.0,60.0,0.729,1.49445,1.49445,shift,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_2.RCP,1,85.66606404958678,1.268103837966919,PSO_shift_adaptive,88,1000,1,50.0,60.0,0.729,1.49445,1.49445,shift,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_2.RCP,0,83.37060950413223,1.0532071590423584,BA_none,88,1000,0,50.0,60.0,,,,none,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
J90_2.RCP,1,102.8024276859504,1.0484449863433838,BA_none,88,1000,1,50.0,60.0,,,,none,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
J90_2.RCP,0,70.66606404958678,0.8528046607971191,BA_tlim,88,1000,0,50.0,60.0,,,,tlim,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
J90_2.RCP,1,85.62060950413223,0.8493940830230713,BA_tlim,88,1000,1,50.0,60.0,,,,tlim,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
J90_2.RCP,0,99.27970041322314,1.1075811386108398,HS_fixed_random,88,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
J90_2.RCP,1,96.16606404958678,1.143369197845459,HS_fixed_random,88,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
J90_2.RCP,0,81.98424586776859,1.1008996963500977,HS_fixed_forward,88,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,forward
J90_2.RCP,1,89.48424586776859,1.0972611904144287,HS_fixed_forward,88,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,forward
J90_2.RCP,0,94.50697314049586,1.1507689952850342,HS_adaptive_random,88,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,random
J90_2.RCP,1,97.16606404958678,1.1578071117401123,HS_adaptive_random,88,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,random
J90_2.RCP,0,88.18879132231405,1.1479499340057373,HS_adaptive_forward,88,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,forward
J90_2.RCP,1,91.25697314049586,1.1510860919952393,HS_adaptive_forward,88,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,forward
j120_1.rcp,0,143.74410774410774,1.6729910373687744,PSO_none_none,99,1000,0,50.0,60.0,0.729,1.49445,1.49445,none,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
j120_1.rcp,1,129.62289562289564,1.6883111000061035,PSO_none_none,99,1000,1,50.0,60.0,0.729,1.49445,1.49445,none,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
j120_1.rcp,0,143.74410774410774,1.6738917827606201,PSO_none_adaptive,99,1000,0,50.0,60.0,0.729,1.49445,1.49445,none,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
j120_1.rcp,1,129.62289562289564,1.6688919067382812,PSO_none_adaptive,99,1000,1,50.0,60.0,0.729,1.49445,1.49445,none,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
j120_1.rcp,0,143.74410774410774,1.682007074356079,PSO_shift_none,99,1000,0,50.0,60.0,0.729,1.49445,1.49445,shift,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
j120_1.rcp,1,129.62289562289564,1.712057113647461,PSO_shift_none,99,1000,1,50.0,60.0,0.729,1.49445,1.49445,shift,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
j120_1.rcp,0,143.74410774410774,1.6734001636505127,PSO_shift_adaptive,99,1000,0,50.0,60.0,0.729,1.49445,1.49445,shift,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
j120_1.rcp,1,129.62289562289564,1.67659592628479,PSO_shift_adaptive,99,1000,1,50.0,60.0,0.729,1.49445,1.49445,shift,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
j120_1.rcp,0,167.0976430976431,1.400381326675415,BA_none,99,1000,0,50.0,60.0,,,,none,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
j120_1.rcp,1,150.20875420875421,1.3973171710968018,BA_none,99,1000,1,50.0,60.0,,,,none,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
j120_1.rcp,0,124.65319865319867,1.1325418949127197,BA_tlim,99,1000,0,50.0,60.0,,,,tlim,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
j120_1.rcp,1,127.25925925925927,1.124878168106079,BA_tlim,99,1000,1,50.0,60.0,,,,tlim,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
j120_1.rcp,0,161.0976430976431,1.4559407234191895,HS_fixed_random,99,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
j120_1.rcp,1,143.3804713804714,1.455320119857788,HS_fixed_random,99,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
j120_1.rcp,0,114.996632996633,1.492746114730835,HS_fixed_forward,99,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,forward
j120_1.rcp,1,124.16835016835019,1.4525179862976074,HS_fixed_forward,99,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,forward
j120_1.rcp,0,149.62289562289564,1.5306029319763184,HS_adaptive_random,99,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,random
j120_1.rcp,1,158.32996632996634,1.5179812908172607,HS_adaptive_random,99,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,random
j120_1.rcp,0,112.32996632996631,1.5177726745605469,HS_adaptive_forward,99,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,forward
j120_1.rcp,1,128.85521885521888,1.5230143070220947,HS_adaptive_forward,99,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,forward
