instance_id,seed,best_objective,runtime,algorithm_name,deadline,param_max_evaluations,param_seed,param_population_size,param_crossover_rate,param_mutation_rate,param_time_limit,param_initial_temperature,param_cooling_rate,param_iterations_per_temperature,param_perturbation_strength,param_max_iterations
J30_91.RCP,0,168.4711481261154,0.10150814056396484,ils,41,1000,0,,,,60.0,,,,5.0,100.0
J30_91.RCP,1,134.42236763831053,0.10178303718566895,ils,41,1000,1,,,,60.0,,,,5.0,100.0
J30_92.RCP,0,146.31176035502958,0.13526606559753418,ga,52,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_92.RCP,1,153.58099112426035,0.13511323928833008,ga,52,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_92.RCP,0,198.50406804733728,0.11027312278747559,sa,52,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_92.RCP,1,188.38868343195267,0.11081314086914062,sa,52,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_92.RCP,0,141.15791420118342,0.10165810585021973,ils,52,1000,0,,,,60.0,,,,5.0,100.0
J30_92.RCP,1,153.85022189349112,0.10231709480285645,ils,52,1000,1,,,,60.0,,,,5.0,100.0
J30_93.RCP,0,191.8435904326794,0.13565373420715332,ga,61,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_93.RCP,1,172.8599838753023,0.13451409339904785,ga,61,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_93.RCP,0,153.51572158022034,0.11044096946716309,sa,61,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_93.RCP,1,207.8763773179253,0.11219406127929688,sa,61,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_93.RCP,0,188.56490190808918,0.10283207893371582,ils,61,1000,0,,,,60.0,,,,5.0,100.0
J30_93.RCP,1,209.61408223595808,0.10308194160461426,ils,61,1000,1,,,,60.0,,,,5.0,100.0
J30_94.RCP,0,158.3438946244215,0.13437724113464355,ga,53,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_94.RCP,1,168.41936632253473,0.13404321670532227,ga,53,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_94.RCP,0,161.62691349234598,0.1112821102142334,sa,53,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_94.RCP,1,174.90993236027055,0.11014199256896973,sa,53,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_94.RCP,0,166.8344606621573,0.10201907157897949,ils,53,1000,0,,,,60.0,,,,5.0,100.0
J30_94.RCP,1,159.21181915272342,0.10120797157287598,ils,53,1000,1,,,,60.0,,,,5.0,100.0
J30_95.RCP,0,275.8155859607377,0.13599491119384766,ga,41,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_95.RCP,1,162.8399762046401,0.1328887939453125,ga,41,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_95.RCP,0,294.6936347412254,0.11072087287902832,sa,41,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_95.RCP,1,316.0594883997621,0.11011409759521484,sa,41,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_95.RCP,0,238.35217132659136,0.10192489624023438,ils,41,1000,0,,,,60.0,,,,5.0,100.0
J30_95.RCP,1,201.08387864366452,0.10198187828063965,ils,41,1000,1,,,,60.0,,,,5.0,100.0
J30_96.RCP,0,214.5275,0.13279509544372559,ga,40,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_96.RCP,1,245.72750000000002,0.13421988487243652,ga,40,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_96.RCP,0,317.9775,0.10951089859008789,sa,40,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_96.RCP,1,266.7275,0.11064505577087402,sa,40,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_96.RCP,0,211.82749999999996,0.10029101371765137,ils,40,1000,0,,,,60.0,,,,5.0,100.0
J30_96.RCP,1,207.1775,0.10112786293029785,ils,40,1000,1,,,,60.0,,,,5.0,100.0
J30_97.RCP,0,183.5346310547759,0.13396501541137695,ga,47,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_97.RCP,1,174.85377999094612,0.1354680061340332,ga,47,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_97.RCP,0,233.3218650973291,0.11099600791931152,sa,47,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_97.RCP,1,249.32186509732907,0.10909485816955566,sa,47,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_97.RCP,0,174.85377999094612,0.10137820243835449,ils,47,1000,0,,,,60.0,,,,5.0,100.0
J30_97.RCP,1,173.8750565866908,0.10227394104003906,ils,47,1000,1,,,,60.0,,,,5.0,100.0
J30_98.RCP,0,162.22959999999998,0.13605213165283203,ga,50,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_98.RCP,1,184.7496,0.13459992408752441,ga,50,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_98.RCP,0,207.5496,0.10976886749267578,sa,50,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_98.RCP,1,222.34959999999998,0.11105513572692871,sa,50,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_98.RCP,0,260.14959999999996,0.10183382034301758,ils,50,1000,0,,,,60.0,,,,5.0,100.0
J30_98.RCP,1,187.7496,0.10183501243591309,ils,50,1000,1,,,,60.0,,,,5.0,100.0
J30_99.RCP,0,95.39858392336527,0.13361787796020508,ga,49,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_99.RCP,1,123.31695127030405,0.1340649127960205,ga,49,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_99.RCP,0,178.82715535193665,0.10960102081298828,sa,49,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_99.RCP,1,166.25572678050813,0.11170482635498047,sa,49,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_99.RCP,0,127.39858392336527,0.10280585289001465,ils,49,1000,0,,,,60.0,,,,5.0,100.0
J30_99.RCP,1,84.58225739275302,0.10146808624267578,ils,49,1000,1,,,,60.0,,,,5.0,100.0
J30_100.RCP,0,261.9401022644266,0.13368487358093262,ga,37,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_100.RCP,1,281.345507669832,0.13332009315490723,ga,37,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_100.RCP,0,336.8049671292914,0.1107940673828125,sa,37,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_100.RCP,1,334.5887509130752,0.1100459098815918,sa,37,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_100.RCP,0,246.48064280496712,0.10038614273071289,ils,37,1000,0,,,,60.0,,,,5.0,100.0
J30_100.RCP,1,245.72388604821035,0.1021270751953125,ils,37,1000,1,,,,60.0,,,,5.0,100.0
J30_101.RCP,0,126.10428994082841,0.13531899452209473,ga,52,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_101.RCP,1,134.6042899408284,0.1348741054534912,ga,52,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_101.RCP,0,154.45044378698225,0.11586976051330566,sa,52,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_101.RCP,1,135.95044378698228,0.11580896377563477,sa,52,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_101.RCP,0,143.3350591715976,0.10462403297424316,ils,52,1000,0,,,,60.0,,,,5.0,100.0
J30_101.RCP,1,126.75813609467454,0.10443711280822754,ils,52,1000,1,,,,60.0,,,,5.0,100.0
J30_102.RCP,0,177.8153698979592,0.1360011100769043,ga,56,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_102.RCP,1,183.8153698979592,0.13584113121032715,ga,56,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_102.RCP,0,207.17251275510202,0.1122579574584961,sa,56,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_102.RCP,1,204.67251275510202,0.11153697967529297,sa,56,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_102.RCP,0,212.60108418367344,0.10313105583190918,ils,56,1000,0,,,,60.0,,,,5.0,100.0
J30_102.RCP,1,176.5296556122449,0.10243892669677734,ils,56,1000,1,,,,60.0,,,,5.0,100.0
J30_103.RCP,0,91.69699740893157,0.13503003120422363,ga,81,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_103.RCP,1,111.99329370522784,0.1335458755493164,ga,81,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_103.RCP,0,119.62292333485752,0.11080503463745117,sa,81,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_103.RCP,1,123.72168876695623,0.10965728759765625,sa,81,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_103.RCP,0,108.43773814967231,0.10147809982299805,ils,81,1000,0,,,,60.0,,,,5.0,100.0
J30_103.RCP,1,144.85749123609207,0.10285592079162598,ils,81,1000,1,,,,60.0,,,,5.0,100.0
J30_104.RCP,0,128.81472222222223,0.1359539031982422,ga,60,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_104.RCP,1,138.04805555555555,0.13797903060913086,ga,60,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_104.RCP,0,148.34805555555556,0.1104741096496582,sa,60,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_104.RCP,1,150.64805555555554,0.11076688766479492,sa,60,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_104.RCP,0,167.14805555555557,0.10260200500488281,ils,60,1000,0,,,,60.0,,,,5.0,100.0
J30_104.RCP,1,129.18138888888888,0.1026160717010498,ils,60,1000,1,,,,60.0,,,,5.0,100.0
J30_105.RCP,0,103.4318576388889,0.13438200950622559,ga,48,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_105.RCP,1,110.51519097222221,0.1342909336090088,ga,48,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_105.RCP,0,136.72352430555554,0.1119527816772461,sa,48,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_105.RCP,1,126.30685763888887,0.11089205741882324,sa,48,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_105.RCP,0,90.72352430555556,0.10311484336853027,ils,48,1000,0,,,,60.0,,,,5.0,100.0
J30_105.RCP,1,176.59852430555557,0.10307002067565918,ils,48,1000,1,,,,60.0,,,,5.0,100.0
J30_106.RCP,0,203.94059917355372,0.13324213027954102,ga,44,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_106.RCP,1,181.3042355371901,0.1348438262939453,ga,44,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_106.RCP,0,238.07696280991738,0.11118531227111816,sa,44,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_106.RCP,1,216.48605371900828,0.11034011840820312,sa,44,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_106.RCP,0,194.8042355371901,0.10326409339904785,ils,44,1000,0,,,,60.0,,,,5.0,100.0
J30_106.RCP,1,224.713326446281,0.10231995582580566,ils,44,1000,1,,,,60.0,,,,5.0,100.0
J30_107.RCP,0,340.55020408163267,0.13455915451049805,ga,35,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_107.RCP,1,286.26448979591834,0.13409090042114258,ga,35,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_107.RCP,0,393.8644897959184,0.1107170581817627,sa,35,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_107.RCP,1,347.5216326530612,0.11112284660339355,sa,35,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_107.RCP,0,252.77877551020413,0.10129284858703613,ils,35,1000,0,,,,60.0,,,,5.0,100.0
J30_107.RCP,1,357.75020408163266,0.10244917869567871,ils,35,1000,1,,,,60.0,,,,5.0,100.0
J30_108.RCP,0,115.86836628511965,0.13402009010314941,ga,62,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_108.RCP,1,117.64255983350677,0.13511967658996582,ga,62,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_108.RCP,0,139.51352757544225,0.1126561164855957,sa,62,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_108.RCP,1,161.44901144640994,0.11072683334350586,sa,62,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_108.RCP,0,172.02965660770033,0.10181188583374023,ils,62,1000,0,,,,60.0,,,,5.0,100.0
J30_108.RCP,1,122.0296566077003,0.10168766975402832,ils,62,1000,1,,,,60.0,,,,5.0,100.0
J30_109.RCP,0,90.20628202272219,0.13347482681274414,ga,67,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_109.RCP,1,84.23613276899086,0.13646674156188965,ga,67,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_109.RCP,0,101.43016261973712,0.11109209060668945,sa,67,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_109.RCP,1,93.28090888839385,0.10927486419677734,sa,67,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_109.RCP,0,110.8928491869013,0.1005859375,ils,67,1000,0,,,,60.0,,,,5.0,100.0
J30_109.RCP,1,90.47493873914011,0.10215115547180176,ils,67,1000,1,,,,60.0,,,,5.0,100.0
J30_110.RCP,0,123.44529085872574,0.13508987426757812,ga,38,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_110.RCP,1,117.60318559556785,0.13466215133666992,ga,38,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_110.RCP,0,133.97160664819944,0.10898375511169434,sa,38,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_110.RCP,1,134.65581717451525,0.10938525199890137,sa,38,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_110.RCP,0,109.97160664819945,0.10082674026489258,ils,38,1000,0,,,,60.0,,,,5.0,100.0
J30_110.RCP,1,112.60318559556788,0.10207796096801758,ils,38,1000,1,,,,60.0,,,,5.0,100.0
J30_111.RCP,0,192.7813490267089,0.1338510513305664,ga,47,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_111.RCP,1,197.46220009053866,0.13385605812072754,ga,47,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_111.RCP,0,222.78134902670888,0.11200571060180664,sa,47,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_111.RCP,1,216.10049796287913,0.11034178733825684,sa,47,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_111.RCP,0,237.37709370756,0.10190510749816895,ils,47,1000,0,,,,60.0,,,,5.0,100.0
J30_111.RCP,1,157.29198732458127,0.10118603706359863,ils,47,1000,1,,,,60.0,,,,5.0,100.0
J30_112.RCP,0,161.8804347826087,0.13485383987426758,ga,46,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_112.RCP,1,156.5326086956522,0.13396596908569336,ga,46,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_112.RCP,0,158.44565217391303,0.11011004447937012,sa,46,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_112.RCP,1,163.18478260869566,0.10919499397277832,sa,46,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_112.RCP,0,115.40217391304348,0.1006169319152832,ils,46,1000,0,,,,60.0,,,,5.0,100.0
J30_112.RCP,1,145.4891304347826,0.10180282592773438,ils,46,1000,1,,,,60.0,,,,5.0,100.0
J30_113.RCP,0,188.80788897005112,0.13561487197875977,ga,37,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_113.RCP,1,178.05113221329438,0.13299107551574707,ga,37,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_113.RCP,0,255.45653761869977,0.11039900779724121,sa,37,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_113.RCP,1,270.1051862673484,0.11142230033874512,sa,37,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_113.RCP,0,137.7808619430241,0.10228300094604492,ils,37,1000,0,,,,60.0,,,,5.0,100.0
J30_113.RCP,1,141.83491599707816,0.10245490074157715,ils,37,1000,1,,,,60.0,,,,5.0,100.0
J30_114.RCP,0,113.98034769463341,0.13572406768798828,ga,63,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_114.RCP,1,128.55177626606198,0.13374590873718262,ga,63,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_114.RCP,0,142.93272864701436,0.11202621459960938,sa,63,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_114.RCP,1,148.7739984882842,0.1118919849395752,sa,63,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_114.RCP,0,111.1866969009826,0.10199761390686035,ils,63,1000,0,,,,60.0,,,,5.0,100.0
J30_114.RCP,1,125.44066515495086,0.10288000106811523,ils,63,1000,1,,,,60.0,,,,5.0,100.0
J30_115.RCP,0,107.99999999999999,0.13361692428588867,ga,47,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_115.RCP,1,98.85106382978724,0.13390588760375977,ga,47,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_115.RCP,0,160.25531914893617,0.11123919486999512,sa,47,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_115.RCP,1,134.2127659574468,0.10956072807312012,sa,47,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_115.RCP,0,115.27659574468085,0.10191082954406738,ils,47,1000,0,,,,60.0,,,,5.0,100.0
J30_115.RCP,1,113.02127659574468,0.1020820140838623,ils,47,1000,1,,,,60.0,,,,5.0,100.0
J30_116.RCP,0,98.07475970096121,0.13619089126586914,ga,53,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_116.RCP,1,102.52758988964044,0.13312578201293945,ga,53,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_116.RCP,0,133.47098611605554,0.11006999015808105,sa,53,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_116.RCP,1,114.30117479530081,0.1103661060333252,sa,53,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_116.RCP,0,102.86721253114989,0.10364913940429688,ils,53,1000,0,,,,60.0,,,,5.0,100.0
J30_116.RCP,1,154.33891064435744,0.10104489326477051,ils,53,1000,1,,,,60.0,,,,5.0,100.0
J30_117.RCP,0,203.9669421487603,0.13386821746826172,ga,55,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_117.RCP,1,248.43966942148762,0.13542485237121582,ga,55,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_117.RCP,0,315.13057851239665,0.1119849681854248,sa,55,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_117.RCP,1,286.80330578512394,0.11118602752685547,sa,55,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_117.RCP,0,266.65785123966947,0.10204291343688965,ils,55,1000,0,,,,60.0,,,,5.0,100.0
J30_117.RCP,1,192.2214876033058,0.10120701789855957,ils,55,1000,1,,,,60.0,,,,5.0,100.0
J30_118.RCP,0,446.39183673469387,0.1332716941833496,ga,35,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_118.RCP,1,495.42040816326534,0.1337437629699707,ga,35,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_118.RCP,0,506.56326530612245,0.10993123054504395,sa,35,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_118.RCP,1,514.6775510204081,0.1101691722869873,sa,35,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_118.RCP,0,432.9632653061225,0.1027669906616211,ils,35,1000,0,,,,60.0,,,,5.0,100.0
J30_118.RCP,1,400.5061224489796,0.1025538444519043,ils,35,1000,1,,,,60.0,,,,5.0,100.0
J30_119.RCP,0,219.5532544378698,0.13457107543945312,ga,52,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_119.RCP,1,199.5147928994083,0.13720178604125977,ga,52,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_119.RCP,0,250.74556213017752,0.11439704895019531,sa,52,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_119.RCP,1,226.39940828402365,0.11403083801269531,sa,52,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_119.RCP,0,299.6301775147929,0.10367417335510254,ils,52,1000,0,,,,60.0,,,,5.0,100.0
J30_119.RCP,1,150.4378698224852,0.10471606254577637,ils,52,1000,1,,,,60.0,,,,5.0,100.0
J30_120.RCP,0,155.79501385041553,0.13704705238342285,ga,57,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_120.RCP,1,137.09325946445063,0.13476133346557617,ga,57,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_120.RCP,0,182.28624192059092,0.112548828125,sa,57,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_120.RCP,1,188.25115420129268,0.10998916625976562,sa,57,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_120.RCP,0,177.54939981532777,0.10140681266784668,ils,57,1000,0,,,,60.0,,,,5.0,100.0
J30_120.RCP,1,176.11080332409972,0.1036233901977539,ils,57,1000,1,,,,60.0,,,,5.0,100.0
J30_121.RCP,0,222.21712802768167,0.13321232795715332,ga,34,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_121.RCP,1,229.1583044982699,0.13285303115844727,ga,34,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_121.RCP,0,260.9818339100346,0.10981488227844238,sa,34,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_121.RCP,1,270.62889273356404,0.11136579513549805,sa,34,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_121.RCP,0,169.8641868512111,0.10213804244995117,ils,34,1000,0,,,,60.0,,,,5.0,100.0
J30_121.RCP,1,169.74653979238755,0.1029200553894043,ils,34,1000,1,,,,60.0,,,,5.0,100.0
J30_122.RCP,0,208.818359375,0.13337922096252441,ga,32,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_122.RCP,1,201.630859375,0.13396716117858887,ga,32,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_122.RCP,0,226.880859375,0.10960006713867188,sa,32,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_122.RCP,1,235.130859375,0.1093740463256836,sa,32,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_122.RCP,0,155.130859375,0.10076475143432617,ils,32,1000,0,,,,60.0,,,,5.0,100.0
J30_122.RCP,1,159.005859375,0.10658597946166992,ils,32,1000,1,,,,60.0,,,,5.0,100.0
J30_123.RCP,0,211.93382716049382,0.13364505767822266,ga,45,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_123.RCP,1,205.2671604938272,0.13350176811218262,ga,45,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_123.RCP,0,239.57827160493827,0.11142897605895996,sa,45,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_123.RCP,1,241.48938271604936,0.1112220287322998,sa,45,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_123.RCP,0,134.4227160493827,0.10250997543334961,ils,45,1000,0,,,,60.0,,,,5.0,100.0
J30_123.RCP,1,171.1338271604938,0.10251402854919434,ils,45,1000,1,,,,60.0,,,,5.0,100.0
J30_124.RCP,0,143.9448,0.1333310604095459,ga,50,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_124.RCP,1,111.2648,0.13372588157653809,ga,50,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_124.RCP,0,138.1448,0.10928916931152344,sa,50,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_124.RCP,1,153.4648,0.11070609092712402,sa,50,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_124.RCP,0,123.70480000000002,0.1014559268951416,ils,50,1000,0,,,,60.0,,,,5.0,100.0
J30_124.RCP,1,100.06479999999999,0.10241103172302246,ils,50,1000,1,,,,60.0,,,,5.0,100.0
J30_125.RCP,0,182.86100594916172,0.13365817070007324,ga,43,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_125.RCP,1,180.48891292590588,0.13404393196105957,ga,43,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_125.RCP,0,183.65170362358032,0.11095118522644043,sa,43,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_125.RCP,1,246.39588967009195,0.11004900932312012,sa,43,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_125.RCP,0,146.302866414278,0.1016240119934082,ils,43,1000,0,,,,60.0,,,,5.0,100.0
J30_125.RCP,1,191.37263385613846,0.10151982307434082,ils,43,1000,1,,,,60.0,,,,5.0,100.0
J30_126.RCP,0,200.34039256198346,0.1339430809020996,ga,44,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_126.RCP,1,196.43130165289256,0.13457012176513672,ga,44,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_126.RCP,0,285.8403925619835,0.11088776588439941,sa,44,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_126.RCP,1,274.4767561983471,0.10976505279541016,sa,44,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_126.RCP,0,162.43130165289259,0.1016991138458252,ils,44,1000,0,,,,60.0,,,,5.0,100.0
J30_126.RCP,1,182.5676652892562,0.10192584991455078,ils,44,1000,1,,,,60.0,,,,5.0,100.0
J30_127.RCP,0,190.3992,0.13352608680725098,ga,50,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_127.RCP,1,163.8392,0.13538384437561035,ga,50,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_127.RCP,0,235.5992,0.10922598838806152,sa,50,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_127.RCP,1,234.39919999999998,0.1106102466583252,sa,50,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_127.RCP,0,141.1192,0.10088181495666504,ils,50,1000,0,,,,60.0,,,,5.0,100.0
J30_127.RCP,1,179.4792,0.1030728816986084,ils,50,1000,1,,,,60.0,,,,5.0,100.0
J30_128.RCP,0,149.83203125,0.1335461139678955,ga,48,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_128.RCP,1,144.95703125000003,0.13419699668884277,ga,48,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_128.RCP,0,190.54036458333334,0.10984182357788086,sa,48,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_128.RCP,1,242.16536458333334,0.11095690727233887,sa,48,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_128.RCP,0,169.41536458333334,0.10348296165466309,ils,48,1000,0,,,,60.0,,,,5.0,100.0
J30_128.RCP,1,210.29036458333334,0.10189986228942871,ils,48,1000,1,,,,60.0,,,,5.0,100.0
J30_129.RCP,0,150.9296424452134,0.13464117050170898,ga,51,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_129.RCP,1,164.3021914648212,0.13423514366149902,ga,51,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_129.RCP,0,200.65513264129186,0.11278629302978516,sa,51,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_129.RCP,1,207.24336793540942,0.10942292213439941,sa,51,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_129.RCP,0,231.517877739331,0.10205221176147461,ils,51,1000,0,,,,60.0,,,,5.0,100.0
J30_129.RCP,1,175.28258362168398,0.10194516181945801,ils,51,1000,1,,,,60.0,,,,5.0,100.0
J30_130.RCP,0,113.66161242603549,0.13338112831115723,ga,52,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_130.RCP,1,128.2385355029586,0.13575029373168945,ga,52,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_130.RCP,0,174.96930473372782,0.11085009574890137,sa,52,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_130.RCP,1,177.62315088757396,0.11160492897033691,sa,52,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_130.RCP,0,173.85392011834318,0.1060948371887207,ils,52,1000,0,,,,60.0,,,,5.0,100.0
J30_130.RCP,1,165.3539201183432,0.1067349910736084,ils,52,1000,1,,,,60.0,,,,5.0,100.0
J30_131.RCP,0,107.2958355868037,0.1324751377105713,ga,43,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_131.RCP,1,81.52839372633856,0.13309884071350098,ga,43,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_131.RCP,0,114.22606814494324,0.10990095138549805,sa,43,1000,0,,,,60.0,10000.0,0.995,10.0,,
